fileId,model,title,brand,previewUrl,viewerUrl,reason
1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE,79420,Czesci_zamienne_79420.pdf,FLO,https://drive.google.com/file/d/1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE/preview,https://drive.google.com/file/d/1bQwbvkQve6FX_LGMtnSLASCXOnFdp8PE/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-,79442,Czesci_zamienne_79442.pdf,FLO,https://drive.google.com/file/d/1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-/preview,https://drive.google.com/file/d/1Cp5EHgyph5M7lP2NUrrAPUYOSVLyGDc-/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH,79448,Czesci_zamienne_79448.pdf,FLO,https://drive.google.com/file/d/1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH/preview,https://drive.google.com/file/d/1CxogqD5EF7cbK9U3UHP8CS2eK0C5doOH/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe,79456,Czesci_zamienne_79456.pdf,FLO,https://drive.google.com/file/d/1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe/preview,https://drive.google.com/file/d/1VeXLlB-EcMdEkVppp-r_BQMZWFYZzjpe/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1hl9krHukNLE3RVliQlT6yVHRhNFUul3c,79473,Czesci_zamienne_79473.pdf,FLO,https://drive.google.com/file/d/1hl9krHukNLE3RVliQlT6yVHRhNFUul3c/preview,https://drive.google.com/file/d/1hl9krHukNLE3RVliQlT6yVHRhNFUul3c/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5,79474,Czesci_zamienne_79474.pdf,FLO,https://drive.google.com/file/d/1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5/preview,https://drive.google.com/file/d/1Htw1eeObgKaQ6DxfRqnBy3A3303MBRE5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR,79475,Czesci_zamienne_79475.pdf,FLO,https://drive.google.com/file/d/1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR/preview,https://drive.google.com/file/d/1Zy1lTUqRWOsRcn-HjJhkC_riKOItfiFR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab,79476,Czesci_zamienne_79476.pdf,FLO,https://drive.google.com/file/d/1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab/preview,https://drive.google.com/file/d/1Qfj3gccwq4ZQSc3GUQhl2xiZDM6sinab/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh,79477,Czesci_zamienne_79477.pdf,FLO,https://drive.google.com/file/d/1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh/preview,https://drive.google.com/file/d/1n9MqSPSgDhm7yueR4VVHYYhiXnoJe7Fh/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh,79478,Czesci_zamienne_79478.pdf,FLO,https://drive.google.com/file/d/1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh/preview,https://drive.google.com/file/d/1yKiRRS4Fsb3GkRb3hC920FR1Or8qEDKh/view?usp=drivesdk,unknown brand / numeric filename / missing device name
14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH,79479,Czesci_zamienne_79479.pdf,FLO,https://drive.google.com/file/d/14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH/preview,https://drive.google.com/file/d/14ftwGyWPhL6e4w_C1mESAMU3W4U2qiYH/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J,79481,Czesci_zamienne_79481.pdf,FLO,https://drive.google.com/file/d/1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J/preview,https://drive.google.com/file/d/1DTrlNG7y0ycvw3mAwXk65eFJFTOKTq7J/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg,79482,Czesci_zamienne_79482.pdf,FLO,https://drive.google.com/file/d/1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg/preview,https://drive.google.com/file/d/1_ucLohX-tvAcoOnbK4KlWhipxvfx4cKg/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa,79484,Czesci_zamienne_79484.pdf,FLO,https://drive.google.com/file/d/1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa/preview,https://drive.google.com/file/d/1k1Z3KpTng7K8qnMWEqVSh62KNCOnEmZa/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF,79487,Czesci_zamienne_79487.pdf,FLO,https://drive.google.com/file/d/1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF/preview,https://drive.google.com/file/d/1ewlH798OFiFFFyebLpU1hfvC8ZH57VzF/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss,79493,Czesci_zamienne_79493.pdf,FLO,https://drive.google.com/file/d/1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss/preview,https://drive.google.com/file/d/1fWpbgqkMtWXdvlknZMES0MyAjmvyp7Ss/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1nubcwICBkz07C_Wz-38vvANbJwuWL10o,79500,Czesci_zamienne_79500.pdf,STHOR,https://drive.google.com/file/d/1nubcwICBkz07C_Wz-38vvANbJwuWL10o/preview,https://drive.google.com/file/d/1nubcwICBkz07C_Wz-38vvANbJwuWL10o/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1wKITWq4Ha7rW5y47fObocPxkClfUsR8z,79725,Czesci_zamienne_79725.pdf,STHOR,https://drive.google.com/file/d/1wKITWq4Ha7rW5y47fObocPxkClfUsR8z/preview,https://drive.google.com/file/d/1wKITWq4Ha7rW5y47fObocPxkClfUsR8z/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1nqV36xlOegW408l_G2ibUmMd48mbWB2x,79734,Czesci_zamienne_79734.pdf,STHOR,https://drive.google.com/file/d/1nqV36xlOegW408l_G2ibUmMd48mbWB2x/preview,https://drive.google.com/file/d/1nqV36xlOegW408l_G2ibUmMd48mbWB2x/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F,79771,Czesci_zamienne_79771.pdf,STHOR,https://drive.google.com/file/d/1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F/preview,https://drive.google.com/file/d/1v6HHKusS2bVzyVoyLkWSDQ9Ww5nUkh5F/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU,79772,Czesci_zamienne_79772.pdf,STHOR,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/preview,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1smd8rPu_--juSynsaGy4U19aGvpnpfo5,79773,Czesci_zamienne_79773.pdf,STHOR,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/preview,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5,79774,Czesci_zamienne_79774.pdf,STHOR,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/preview,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR,79775,Czesci_zamienne_79775.pdf,STHOR,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/preview,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH,79781,Czesci_zamienne_79781.pdf,STHOR,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/preview,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1B8exKPRSxus5LOozeySkp6hboiuiJVPR,79782,Czesci_zamienne_79782.pdf,STHOR,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/preview,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
156Om4VOz34PgcJbAl80bYQI2ZNex_N-5,79783,Czesci_zamienne_79783.pdf,STHOR,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/preview,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD,79790,Czesci_zamienne_79790.pdf,STHOR,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/preview,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57,79791,Czesci_zamienne_79791.pdf,STHOR,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/preview,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA,79792,Czesci_zamienne_79792.pdf,STHOR,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/preview,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj,79810,Czesci_zamienne_79810.pdf,STHOR,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/preview,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u,79811,Czesci_zamienne_79811.pdf,STHOR,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/preview,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB,79812,Czesci_zamienne_79812.pdf,STHOR,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/preview,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY,79880,Czesci_zamienne_79880.pdf,STHOR,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/preview,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/view?usp=drivesdk,unknown brand / numeric filename / missing device name
19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj,79909,Czesci_zamienne_79909.pdf,STHOR,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/preview,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q,79926,Czesci_zamienne_79926.pdf,STHOR,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/preview,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/view?usp=drivesdk,unknown brand / numeric filename / missing device name
12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk,79927,Czesci_zamienne_79927.pdf,STHOR,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/preview,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/view?usp=drivesdk,unknown brand / numeric filename / missing device name
18R2EuJiu1myH467CO7hoPWik9aTXlPZb,79928,Czesci_zamienne_79928.pdf,STHOR,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/preview,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y,79929,Czesci_zamienne_79929.pdf,STHOR,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/preview,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t,79930,Czesci_zamienne_79930.pdf,STHOR,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/preview,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz,79931,Czesci_zamienne_79931.pdf,STHOR,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/preview,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz,79932,Czesci_zamienne_79932.pdf,STHOR,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/preview,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo,79933,Czesci_zamienne_79933.pdf,STHOR,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/preview,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy,79943,Czesci_zamienne_79943.pdf,STHOR,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/preview,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5,79944,Czesci_zamienne_79944.pdf,STHOR,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/preview,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j,80012,Czesci_zamienne_80012.pdf,STHOR,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/preview,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg,80022,Czesci_zamienne_80022.pdf,STHOR,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/preview,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR,80032,Czesci_zamienne_80032.pdf,STHOR,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/preview,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF,80042,Czesci_zamienne_80042.pdf,STHOR,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/preview,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl,80052,Czesci_zamienne_80052.pdf,STHOR,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/preview,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4,80062,Czesci_zamienne_80062.pdf,STHOR,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/preview,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n,80072,Czesci_zamienne_80072.pdf,STHOR,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/preview,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/view?usp=drivesdk,unknown brand / numeric filename / missing device name
18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN,80082,Czesci_zamienne_80082.pdf,STHOR,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/preview,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/view?usp=drivesdk,unknown brand / numeric filename / missing device name
14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5,80111,Czesci_zamienne_80111.pdf,STHOR,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/preview,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-,80220,Czesci_zamienne_80220.pdf,STHOR,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/preview,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS,80330,Czesci_zamienne_80330.pdf,STHOR,https://drive.google.com/file/d/1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS/preview,https://drive.google.com/file/d/1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd,80340,Czesci_zamienne_80340.pdf,STHOR,https://drive.google.com/file/d/1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd/preview,https://drive.google.com/file/d/1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2,80350,Czesci_zamienne_80350.pdf,STHOR,https://drive.google.com/file/d/1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2/preview,https://drive.google.com/file/d/1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq,80412,Czesci_zamienne_80412.pdf,STHOR,https://drive.google.com/file/d/1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq/preview,https://drive.google.com/file/d/1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq/view?usp=drivesdk,unknown brand / numeric filename / missing device name
19CInMFUNUxfd2UIICr0jgrvxW89tiGeY,80450,Czesci_zamienne_80450.pdf,STHOR,https://drive.google.com/file/d/19CInMFUNUxfd2UIICr0jgrvxW89tiGeY/preview,https://drive.google.com/file/d/19CInMFUNUxfd2UIICr0jgrvxW89tiGeY/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq,80902,Czesci_zamienne_80902.pdf,STHOR,https://drive.google.com/file/d/1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq/preview,https://drive.google.com/file/d/1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ,80970,Czesci_zamienne_80970.pdf,STHOR,https://drive.google.com/file/d/1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ/preview,https://drive.google.com/file/d/1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR,81070,Czesci_zamienne_81070.pdf,YATO,https://drive.google.com/file/d/1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR/preview,https://drive.google.com/file/d/1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ,81101,Czesci_zamienne_81101.pdf,YATO,https://drive.google.com/file/d/1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ/preview,https://drive.google.com/file/d/1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ/view?usp=drivesdk,unknown brand / numeric filename / missing device name
18qdLxx3FgPmtcSzF_w5QZ7-g4WhEiQTA,81110,Czesci_zamienne_81110.pdf,YATO,https://drive.google.com/file/d/18qdLxx3FgPmtcSzF_w5QZ7-g4WhEiQTA/preview,https://drive.google.com/file/d/18qdLxx3FgPmtcSzF_w5QZ7-g4WhEiQTA/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1MEZUEU2CFiEwbUEkbJiOridfTQTUFZTt,81617,Czesci_zamienne_81617.pdf,YATO,https://drive.google.com/file/d/1MEZUEU2CFiEwbUEkbJiOridfTQTUFZTt/preview,https://drive.google.com/file/d/1MEZUEU2CFiEwbUEkbJiOridfTQTUFZTt/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1qYYmz2xhBHVQ-DHJ41AlkbZpSrplSf7y,81618,Czesci_zamienne_81618.pdf,YATO,https://drive.google.com/file/d/1qYYmz2xhBHVQ-DHJ41AlkbZpSrplSf7y/preview,https://drive.google.com/file/d/1qYYmz2xhBHVQ-DHJ41AlkbZpSrplSf7y/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1zfWx0MJ3xCsAuZQQc3I_QwkigdGidDOY,82541,Czesci_zamienne_82541.pdf,YATO,https://drive.google.com/file/d/1zfWx0MJ3xCsAuZQQc3I_QwkigdGidDOY/preview,https://drive.google.com/file/d/1zfWx0MJ3xCsAuZQQc3I_QwkigdGidDOY/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1Y8O7FxXgloQ_1KWT4eyBKX34YlB_CxL6,82542,Czesci_zamienne_82542.pdf,YATO,https://drive.google.com/file/d/1Y8O7FxXgloQ_1KWT4eyBKX34YlB_CxL6/preview,https://drive.google.com/file/d/1Y8O7FxXgloQ_1KWT4eyBKX34YlB_CxL6/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1kzbRsvmMJfxv9qw4T0plqbl5YcKFyW-v,82543,Czesci_zamienne_82543.pdf,YATO,https://drive.google.com/file/d/1kzbRsvmMJfxv9qw4T0plqbl5YcKFyW-v/preview,https://drive.google.com/file/d/1kzbRsvmMJfxv9qw4T0plqbl5YcKFyW-v/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1pboO_FgVimfUro1pNIDXi42wMEBI24up,82544,Czesci_zamienne_82544.pdf,YATO,https://drive.google.com/file/d/1pboO_FgVimfUro1pNIDXi42wMEBI24up/preview,https://drive.google.com/file/d/1pboO_FgVimfUro1pNIDXi42wMEBI24up/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1xsh5WileFORPsM4QWVT5rX5uLCAVCACP,82550,Czesci_zamienne_82550.pdf,YATO,https://drive.google.com/file/d/1xsh5WileFORPsM4QWVT5rX5uLCAVCACP/preview,https://drive.google.com/file/d/1xsh5WileFORPsM4QWVT5rX5uLCAVCACP/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR,YT-828075,Czesci_zamienne_YT-828075_YT-828076.pdf,YATO,https://drive.google.com/file/d/1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR/preview,https://drive.google.com/file/d/1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR,YT-828076,Czesci_zamienne_YT-828075_YT-828076.pdf,YATO,https://drive.google.com/file/d/1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR/preview,https://drive.google.com/file/d/1lQT4KXflNdmr1dKTGZTyLcnZx2XQSqHR/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4,YT-828118,Czesci_zamienne_YT-828118_YT-8281185.pdf,YATO,https://drive.google.com/file/d/1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4/preview,https://drive.google.com/file/d/1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4,YT-8281185,Czesci_zamienne_YT-828118_YT-8281185.pdf,YATO,https://drive.google.com/file/d/1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4/preview,https://drive.google.com/file/d/1xSEkF_PE4oqfw0TYhocqR4-rbYJNTtM4/view?usp=drivesdk,unknown brand / numeric filename / missing device name
1ku3ToL7VhNsUZ9hbrNjw1u_lltY9KaeK,YT-828135,Czesci_zamienne_YT-828135_YT-828136.pdf,YATO,https://drive.google.com/file/d/1ku3ToL7VhNsUZ9hbrNjw1u_lltY9KaeK/preview,https://drive.google.com/file/d/1ku3ToL7VhNsUZ9hbrNjw1u_lltY9KaeK/view?usp=drivesdk,unknown brand / numeric filename / missing device name
